310,6.898912E-024,5.067844E-021,5.074743E-021
311,6.790967E-024,5.055888E-021,5.062679E-021
312,6.684997E-024,5.043987E-021,5.050672E-021
313,6.580960E-024,5.032143E-021,5.038724E-021
314,6.478816E-024,5.020352E-021,5.026831E-021
315,6.378527E-024,5.008617E-021,5.014996E-021
316,6.280053E-024,4.996936E-021,5.003216E-021
317,6.183358E-024,4.985309E-021,4.991493E-021
318,6.088402E-024,4.973736E-021,4.979824E-021
319,5.995153E-024,4.962217E-021,4.968212E-021
320,5.903573E-024,4.950750E-021,4.956654E-021
321,5.813630E-024,4.939335E-021,4.945149E-021
322,5.725289E-024,4.927974E-021,4.933699E-021
323,5.638518E-024,4.916664E-021,4.922302E-021
324,5.553285E-024,4.905406E-021,4.910959E-021
325,5.469558E-024,4.894198E-021,4.899668E-021
326,5.387309E-024,4.883042E-021,4.888429E-021
327,5.306505E-024,4.871936E-021,4.877243E-021
328,5.227119E-024,4.860881E-021,4.866108E-021
329,5.149122E-024,4.849875E-021,4.855025E-021
330,5.072486E-024,4.838919E-021,4.843992E-021
331,4.997184E-024,4.828013E-021,4.833010E-021
332,4.923190E-024,4.817156E-021,4.822079E-021
333,4.850477E-024,4.806347E-021,4.811197E-021
334,4.779020E-024,4.795586E-021,4.800365E-021
335,4.708795E-024,4.784874E-021,4.789582E-021
336,4.639776E-024,4.774209E-021,4.778849E-021
337,4.571941E-024,4.763591E-021,4.768163E-021
338,4.505266E-024,4.753021E-021,4.757526E-021
339,4.439728E-024,4.742497E-021,4.746937E-021
340,4.375305E-024,4.732020E-021,4.736396E-021
341,4.311976E-024,4.721590E-021,4.725902E-021
342,4.249719E-024,4.711205E-021,4.715455E-021
343,4.188514E-024,4.700865E-021,4.705053E-021
344,4.128339E-024,4.690571E-021,4.694699E-021
345,4.069176E-024,4.680322E-021,4.684391E-021
346,4.011005E-024,4.670118E-021,4.674129E-021
347,3.953807E-024,4.659958E-021,4.663912E-021
348,3.897563E-024,4.649842E-021,4.653740E-021
349,3.842254E-024,4.639771E-021,4.643613E-021
350,3.787864E-024,4.629743E-021,4.633531E-021
351,3.734375E-024,4.619759E-021,4.623493E-021
352,3.681770E-024,4.609817E-021,4.613499E-021
353,3.630031E-024,4.599918E-021,4.603548E-021
354,3.579143E-024,4.590062E-021,4.593642E-021
355,3.529090E-024,4.580248E-021,4.583778E-021
356,3.479855E-024,4.570477E-021,4.573957E-021
357,3.431425E-024,4.560747E-021,4.564178E-021
358,3.383783E-024,4.551058E-021,4.554442E-021
359,3.336914E-024,4.541411E-021,4.544748E-021
360,3.290806E-024,4.531804E-021,4.535095E-021
361,3.245443E-024,4.522239E-021,4.525484E-021
362,3.200811E-024,4.512714E-021,4.515915E-021
363,3.156898E-024,4.503229E-021,4.506386E-021
364,3.113690E-024,4.493784E-021,4.496898E-021
365,3.071174E-024,4.484379E-021,4.487450E-021
366,3.029337E-024,4.475014E-021,4.478043E-021
367,2.988167E-024,4.465687E-021,4.468675E-021
368,2.947652E-024,4.456400E-021,4.459348E-021
369,2.907780E-024,4.447151E-021,4.450059E-021
370,2.868539E-024,4.437942E-021,4.440810E-021
371,2.829918E-024,4.428770E-021,4.431600E-021
372,2.791905E-024,4.419636E-021,4.422427E-021
373,2.754490E-024,4.410540E-021,4.413295E-021
374,2.717661E-024,4.401482E-021,4.404200E-021
375,2.681409E-024,4.392461E-021,4.395143E-021
376,2.645723E-024,4.383478E-021,4.386123E-021
377,2.610593E-024,4.374531E-021,4.377142E-021
378,2.576009E-024,4.365621E-021,4.368197E-021
379,2.541961E-024,4.356748E-021,4.359290E-021
380,2.508439E-024,4.347910E-021,4.350419E-021
381,2.475436E-024,4.339109E-021,4.341584E-021
382,2.442940E-024,4.330344E-021,4.332787E-021
383,2.410944E-024,4.321614E-021,4.324025E-021
384,2.379439E-024,4.312920E-021,4.315299E-021
385,2.348415E-024,4.304261E-021,4.306609E-021
386,2.317865E-024,4.295637E-021,4.297955E-021
387,2.287780E-024,4.287047E-021,4.289335E-021
388,2.258152E-024,4.278493E-021,4.280751E-021
389,2.228974E-024,4.269973E-021,4.272202E-021
390,2.200237E-024,4.261486E-021,4.263687E-021
391,2.171933E-024,4.253034E-021,4.255206E-021
392,2.144056E-024,4.244616E-021,4.246760E-021
393,2.116598E-024,4.236231E-021,4.238348E-021
394,2.089551E-024,4.227880E-021,4.229969E-021
395,2.062909E-024,4.219562E-021,4.221625E-021
396,2.036665E-024,4.211277E-021,4.213314E-021
397,2.010812E-024,4.203024E-021,4.205035E-021
398,1.985343E-024,4.194804E-021,4.196789E-021
399,1.960252E-024,4.186617E-021,4.188577E-021
400,1.935532E-024,4.178462E-021,4.180397E-021
401,1.911177E-024,4.170339E-021,4.172250E-021
402,1.887181E-024,4.162247E-021,4.164134E-021
403,1.863538E-024,4.154188E-021,4.156051E-021
404,1.840242E-024,4.146160E-021,4.148000E-021
405,1.817286E-024,4.138163E-021,4.139980E-021
406,1.794666E-024,4.130198E-021,4.131992E-021
407,1.772376E-024,4.122263E-021,4.124035E-021
408,1.750410E-024,4.114359E-021,4.116110E-021
409,1.728763E-024,4.106486E-021,4.108214E-021
410,1.707430E-024,4.098643E-021,4.100350E-021
411,1.686404E-024,4.090830E-021,4.092516E-021
412,1.665682E-024,4.083048E-021,4.084713E-021
413,1.645259E-024,4.075295E-021,4.076940E-021
414,1.625128E-024,4.067572E-021,4.069197E-021
415,1.605286E-024,4.059879E-021,4.061484E-021
416,1.585728E-024,4.052215E-021,4.053801E-021
417,1.566449E-024,4.044581E-021,4.046147E-021
418,1.547445E-024,4.036975E-021,4.038522E-021
419,1.528710E-024,4.029398E-021,4.030927E-021
420,1.510242E-024,4.021851E-021,4.023361E-021
421,1.492034E-024,4.014331E-021,4.015823E-021
422,1.474084E-024,4.006840E-021,4.008314E-021
423,1.456387E-024,3.999377E-021,4.000834E-021
424,1.438939E-024,3.991943E-021,3.993382E-021
425,1.421735E-024,3.984537E-021,3.985958E-021
426,1.404773E-024,3.977158E-021,3.978563E-021
427,1.388048E-024,3.969807E-021,3.971195E-021
428,1.371556E-024,3.962484E-021,3.963855E-021
429,1.355293E-024,3.955187E-021,3.956543E-021
430,1.339257E-024,3.947918E-021,3.949257E-021
431,1.323443E-024,3.940676E-021,3.941999E-021
432,1.307847E-024,3.933461E-021,3.934769E-021
433,1.292467E-024,3.926273E-021,3.927565E-021
434,1.277299E-024,3.919111E-021,3.920388E-021
435,1.262340E-024,3.911975E-021,3.913238E-021
436,1.247586E-024,3.904866E-021,3.906114E-021
437,1.233034E-024,3.897784E-021,3.899017E-021
438,1.218681E-024,3.890726E-021,3.891945E-021
439,1.204523E-024,3.883696E-021,3.884900E-021
440,1.190559E-024,3.876691E-021,3.877881E-021
441,1.176784E-024,3.869711E-021,3.870888E-021
442,1.163196E-024,3.862757E-021,3.863920E-021
443,1.149791E-024,3.855828E-021,3.856978E-021
444,1.136568E-024,3.848924E-021,3.850061E-021
445,1.123523E-024,3.842046E-021,3.843170E-021
446,1.110654E-024,3.835192E-021,3.836303E-021
447,1.097957E-024,3.828363E-021,3.829461E-021
448,1.085431E-024,3.821559E-021,3.822644E-021
449,1.073072E-024,3.814779E-021,3.815852E-021
450,1.060878E-024,3.808024E-021,3.809085E-021
451,1.048846E-024,3.801293E-021,3.802342E-021
452,1.036974E-024,3.794586E-021,3.795623E-021
453,1.025260E-024,3.787903E-021,3.788928E-021
454,1.013701E-024,3.781244E-021,3.782258E-021
455,1.002295E-024,3.774609E-021,3.775611E-021
456,9.910392E-025,3.767997E-021,3.768988E-021
457,9.799316E-025,3.761409E-021,3.762389E-021
458,9.689699E-025,3.754844E-021,3.755813E-021
459,9.581519E-025,3.748302E-021,3.749260E-021
460,9.474757E-025,3.741784E-021,3.742731E-021
461,9.369389E-025,3.735288E-021,3.736225E-021
462,9.265394E-025,3.728816E-021,3.729742E-021
463,9.162755E-025,3.722366E-021,3.723283E-021
464,9.061446E-025,3.715939E-021,3.716845E-021
465,8.961452E-025,3.709534E-021,3.710431E-021
466,8.862752E-025,3.703152E-021,3.704038E-021
467,8.765326E-025,3.696793E-021,3.697669E-021
468,8.669156E-025,3.690455E-021,3.691321E-021
469,8.574223E-025,3.684139E-021,3.684996E-021
470,8.480510E-025,3.677845E-021,3.678694E-021
471,8.387998E-025,3.671573E-021,3.672412E-021
472,8.296669E-025,3.665323E-021,3.666153E-021
473,8.206506E-025,3.659095E-021,3.659916E-021
474,8.117493E-025,3.652887E-021,3.653699E-021
475,8.029612E-025,3.646702E-021,3.647505E-021
476,7.942846E-025,3.640537E-021,3.641332E-021
477,7.857180E-025,3.634394E-021,3.635180E-021
478,7.772598E-025,3.628272E-021,3.629049E-021
479,7.689084E-025,3.622171E-021,3.622940E-021
480,7.606623E-025,3.616091E-021,3.616851E-021
481,7.525198E-025,3.610031E-021,3.610784E-021
482,7.444796E-025,3.603992E-021,3.604736E-021
483,7.365401E-025,3.597974E-021,3.598711E-021
484,7.287001E-025,3.591976E-021,3.592704E-021
485,7.209578E-025,3.585998E-021,3.586719E-021
486,7.133121E-025,3.580041E-021,3.580754E-021
487,7.057615E-025,3.574103E-021,3.574809E-021
488,6.983046E-025,3.568186E-021,3.568884E-021
489,6.909402E-025,3.562289E-021,3.562980E-021
490,6.836668E-025,3.556411E-021,3.557095E-021
491,6.764834E-025,3.550553E-021,3.551230E-021
492,6.693885E-025,3.544715E-021,3.545384E-021
493,6.623808E-025,3.538896E-021,3.539559E-021
494,6.554592E-025,3.533097E-021,3.533753E-021
495,6.486225E-025,3.527317E-021,3.527966E-021
496,6.418695E-025,3.521557E-021,3.522198E-021
497,6.351990E-025,3.515815E-021,3.516450E-021
498,6.286097E-025,3.510092E-021,3.510721E-021
499,6.221007E-025,3.504389E-021,3.505011E-021
500,6.156708E-025,3.498704E-021,3.499320E-021
501,6.093189E-025,3.493038E-021,3.493648E-021
502,6.030438E-025,3.487391E-021,3.487994E-021
503,5.968446E-025,3.481762E-021,3.482359E-021
504,5.907202E-025,3.476152E-021,3.476743E-021
505,5.846695E-025,3.470561E-021,3.471146E-021
506,5.786915E-025,3.464987E-021,3.465566E-021
507,5.727853E-025,3.459432E-021,3.460004E-021
508,5.669498E-025,3.453895E-021,3.454462E-021
509,5.611842E-025,3.448375E-021,3.448936E-021
510,5.554873E-025,3.442874E-021,3.443430E-021
511,5.498583E-025,3.437391E-021,3.437941E-021
512,5.442962E-025,3.431926E-021,3.432470E-021
513,5.388002E-025,3.426478E-021,3.427017E-021
514,5.333693E-025,3.421048E-021,3.421581E-021
515,5.280026E-025,3.415635E-021,3.416163E-021
516,5.226994E-025,3.410240E-021,3.410763E-021
517,5.174586E-025,3.404862E-021,3.405379E-021
518,5.122796E-025,3.399501E-021,3.400014E-021
519,5.071613E-025,3.394158E-021,3.394665E-021
520,5.021032E-025,3.388832E-021,3.389334E-021
521,4.971042E-025,3.383523E-021,3.384020E-021
522,4.921637E-025,3.378230E-021,3.378722E-021
523,4.872808E-025,3.372955E-021,3.373442E-021
524,4.824547E-025,3.367696E-021,3.368179E-021
525,4.776848E-025,3.362454E-021,3.362932E-021
526,4.729702E-025,3.357229E-021,3.357702E-021
527,4.683103E-025,3.352020E-021,3.352488E-021
528,4.637043E-025,3.346828E-021,3.347291E-021
529,4.591515E-025,3.341652E-021,3.342111E-021
530,4.546511E-025,3.336492E-021,3.336947E-021
531,4.502025E-025,3.331349E-021,3.331799E-021
532,4.458050E-025,3.326222E-021,3.326668E-021
533,4.414580E-025,3.321111E-021,3.321552E-021
534,4.371607E-025,3.316016E-021,3.316453E-021
535,4.329126E-025,3.310936E-021,3.311369E-021
536,4.287129E-025,3.305873E-021,3.306301E-021
537,4.245611E-025,3.300825E-021,3.301250E-021
538,4.204565E-025,3.295794E-021,3.296214E-021
